"Restricted stopping power for water
Temin(Mev), TCmin(MeV), TCmax(Mev), ndata
0.100000 1.000000 6000.000000 6000
====================================
energy		Sw		MW		Lw		b		range"
4738	109.536	11.4591423763388	98.61800305303376	0.05510119633989259	31.503447072726807
4739	109.525	11.458830221265	98.60709118944423	0.05507549535837758	31.519265253374055
4740	109.514	11.4585182064569	98.59618477989754	0.055111191994622805	31.52591629056616
4741	109.503	11.4582063318699	98.58528382119442	0.05508548129037762	31.541738113029293
4742	109.492	11.4578945974596	98.57438575598034	0.05510364398922244	31.548391084578128
4743	109.481	11.4575830031812	98.56349495997951	0.05517448235106061	31.564216545054975
4744	109.47	11.4572715489903	98.55260924060157	0.055139989403165106	31.57087145050407
4745	109.459	11.4569602348423	98.54172640622396	0.05513182958332	31.586700549417937
4746	109.448	11.4566490606927	98.53084973697408	0.05516758434052403	31.593357388311386
4747	109.437	11.4563380264969	98.51997777071216	0.0551769978898211	31.609190120712828
4748	109.426	11.4560271322105	98.50911086913645	0.05521277833678232	31.615848892594165
4749	109.415	11.4557163777888	98.49824975838563	0.05516946829400526	31.631685260109606
4750	109.404	11.4554057631873	98.48739042502181	0.0551788905141741	31.63834596452319
4751	109.393	11.4550952883616	98.47653906388426	0.055214693005348765	31.654185961568402
4752	109.382	11.454784953267	98.46569056826611	0.05522412855980552	31.66084859805789
4753	109.371	11.4544747578591	98.45484894465939	0.055295144331843266	31.676692223568
4754	109.36	11.4541647020934	98.4440127318255	0.055269404804005905	31.683356791677316
4755	109.349	11.4538547859253	98.43317937609521	0.05524365608557395	31.69920404464656
4756	109.338	11.4535450093104	98.42235142537429	0.05527951248344347	31.70587054391988
4757	109.327	11.4532353722041	98.41152887650456	0.05532418850344659	31.721721421047466
4758	109.316	11.4529258745619	98.40071209056862	0.055307240204948316	31.728389851028766
4759	109.305	11.4526165163394	98.38989815070879	0.05531671067012891	31.74424435084838
4760	109.294	11.4523072974919	98.37909106035335	0.05534380278755009	31.750914711081798
4761	109.284	11.4519982179752	98.36828753881103	0.05538853180846358	31.76677283097771
4762	109.273	11.4516892777446	98.35749158839711	0.055371582572324815	31.773445121007324
4763	109.262	11.4513804767557	98.34669665255846	0.055328183850369826	31.789306860030077
4764	109.251	11.451071814964	98.33590818956938	0.0554170231274586	31.79598107940023
4765	109.24	11.4507632923251	98.3251261959333	0.05547062343393513	31.81184643366563
4766	109.229	11.4504549087944	98.31434921248093	0.055436037478000376	31.818522581920334
4767	109.218	11.4501466643275	98.3035750529249	0.05543672975408623	31.834391549439918
4768	109.207	11.44983855888	98.29280735336398	0.05548154387050142	31.84106962612325
4769	109.196	11.4495305924074	98.28204429131513	0.05547341880673043	31.856942205772846
4770	109.185	11.4492227648652	98.27128550013231	0.05547411911521204	31.86362221042912
4771	109.174	11.4489150762089	98.26053170449089	0.05551014045807547	31.87949839970103
4772	109.163	11.4486075263943	98.24978362875063	0.05555500878435304	31.886180331874517
4773	109.153	11.4483001153767	98.23904090603462	0.05556456054212812	31.90206012820123
4774	109.142	11.4479928431117	98.22830244242546	0.055556445510267574	31.908743987436136
4775	109.131	11.4476857095551	98.21756859872933	0.0555836776465403	31.924627389230174
4776	109.12	11.4473787146622	98.20684046263906	0.05561092075590158	31.931313175070848
4777	109.109	11.4470718583887	98.1961169404828	0.055629334728522356	31.947200179935404
4778	109.098	11.4467651406901	98.1853987562783	0.05563891296996011	31.95388789192618
4779	109.087	11.4464585615221	98.17468481671544	0.05565734107332776	31.96977849711545
4780	109.076	11.4461521208403	98.16397657250313	0.05571116387605116	31.976468134800555
4781	109.066	11.4458458186002	98.15327402042546	0.05572076557616536	31.9923623391874
4782	109.055	11.4455396547574	98.14257534084985	0.055703820656759745	31.999053902111307
4783	109.044	11.4452336292675	98.1318812576475	0.05571342578683951	32.014951701730546
4784	109.033	11.4449277420862	98.1211921311709	0.05575845215710185	32.021645189437365
4785	109.022	11.444621993169	98.1105090479473	0.05580349690536977	32.03754658315934
4786	109.011	11.4443163824716	98.09983091527772	0.05578655513156767	32.04424199519344
4787	109	11.4440109099496	98.08915627785326	0.05583162635831848	32.060146981716045
4788	108.99	11.4437055755586	98.07848912670204	0.0558678525762024	32.06684431762198
4789	108.979	11.4434003792542	98.06782510194766	0.055842051549498735	32.0827528936695
4790	108.968	11.4430953209921	98.05716601606552	0.05589602768887259	32.08945215299163
4791	108.957	11.4427904007279	98.04651331781616	0.0559411584173116	32.10536431592357
4792	108.946	11.4424856184173	98.0358651893295	0.055897617882864	32.11206549820617
4793	108.936	11.4421809740159	98.0252198135256	0.05593389916916684	32.12798124596105
4794	108.925	11.4418764674794	98.01458226751319	0.05598793850184898	32.134684350748444
4795	108.914	11.4415720987634	98.00394819415023	0.05600650428627282	32.150603681496655
4796	108.903	11.4412678678235	97.9933204928216	0.05603395282212641	32.157308708333254
4797	108.892	11.4409637746156	97.9826966212689	0.05600814408131849	32.17323162047782
4798	108.882	11.4406598190951	97.97207693956238	0.05602672568209251	32.17993856890819
4799	108.871	11.4403560012178	97.96146289545908	0.05612525312531024	32.19586505887086
4800	108.86	11.4400523209394	97.95085629866495	0.05613498133380983	32.202573928439286
4801	108.849	11.4397487782156	97.94025170739467	0.05611805946839093	32.21850399415327
4802	108.839	11.4394453730021	97.92965346961766	0.05618111694529095	32.22521478440408
4803	108.828	11.4391421052544	97.91906049456756	0.05618197498508754	32.2411484245019
4804	108.817	11.4388389749285	97.90847132953341	0.056209508362137235	32.24786113497962
4805	108.807	11.4385359819799	97.8978885085988	0.056263731440216055	32.26379834546669
4806	108.796	11.4382331263644	97.88731057901829	0.0562468176720127	32.270512975715484
4807	108.785	11.4379304080377	97.8767360886757	0.05627438228296768	32.286453755980816
4808	108.775	11.4376278269554	97.8661682954793	0.05630195659597475	32.293170305545196
4809	108.764	11.4373253830735	97.85560393593306	0.05629394196692854	32.30911465281677
4810	108.754	11.4370230763475	97.84504481851357	0.056383849994357034	32.31583312124114
4811	108.743	11.4367209067332	97.83449311306236	0.05642036846022914	32.33178103204188
4812	108.732	11.4364188741863	97.82394447059708	0.05640346780503115	32.338501418870415
4813	108.722	11.4361169786626	97.81340106119848	0.05642219096537735	32.35445289252972
4814	108.711	11.4358152201179	97.80286215779765	0.05644983226210413	32.3611751973069
4815	108.7	11.4355135985079	97.79232884357951	0.05650421960586952	32.377130230519654
4816	108.69	11.4352121137883	97.78180111541691	0.056540802517833375	32.38385445278975
4817	108.679	11.434910765915	97.77127824636537	0.05656848571447174	32.399813043830086
4818	108.669	11.4346095548437	97.76076059540735	0.056560511263017164	32.406539183137504
4819	108.658	11.4343084805302	97.75024635038017	0.056561453725283484	32.422501329223095
4820	108.647	11.4340075429302	97.73973767962569	0.056615921115077975	32.42922938511212
4821	108.637	11.4337067419996	97.72923458002916	0.056688256773035614	32.445195083810226
4822	108.626	11.4334060776941	97.71873777190883	0.05669814950914395	32.45192505582512
4823	108.616	11.4331055499696	97.708243996834	0.05667234228337246	32.46789430587661
4824	108.605	11.4328051587818	97.69775506070138	0.056744735254763146	32.474626193561846
4825	108.595	11.4325049040866	97.6872731302315	0.05679929662644265	32.49059898947414
4826	108.584	11.4322047858398	97.67679530937691	0.05678242591230077	32.497332792373506
4827	108.573	11.4319048039972	97.6663215955035	0.05681021777459446	32.51330913611865
4828	108.563	11.4316049585146	97.6558537933911	0.05687376315965613	32.52004485377685
4829	108.552	11.4313052493478	97.64539153838484	0.056910522302388675	32.53602473915011
4830	108.542	11.4310056764527	97.63493410458287	0.056947297120347865	32.542762371111
4831	108.531	11.4307062397852	97.62448221185974	0.056903615067230635	32.558745798673534
4832	108.521	11.4304069393011	97.61403188252757	0.0569672350996643	32.56548534448159
4833	108.51	11.4301077749562	97.6035914244171	0.05704876665822948	32.58147230907977
4834	108.5	11.4298087467064	97.59315324680401	0.05702297416750246	32.58821376827884
4835	108.489	11.4295098545076	97.5827205985541	0.057032963955421095	32.60420427012063
4836	108.479	11.4292110983156	97.57229167072671	0.05709666224097197	32.6109476422551
4837	108.468	11.4289124780863	97.56187043329982	0.05719619415028265	32.626941676356374
4838	108.457	11.4286139937756	97.55145435483801	0.057161454956683115	32.63368696097005
4839	108.447	11.4283156453394	97.54104054393324	0.05715357140289431	32.64968452765713
4840	108.436	11.4280174327336	97.53063296975937	0.057217345865236295	32.65643172429438
4841	108.426	11.427719355914	97.52023054608077	0.05727218750026745	32.67243281922668
4842	108.415	11.4274214148367	97.50983399183224	0.05728224313661592	32.679181927431436
4843	108.405	11.4271236094574	97.49944077752045	0.057310231386083765	32.69518654892489
4844	108.394	11.4268259397321	97.48905414855643	0.05738305599432974	32.701937568241206
4845	108.384	11.4265284056168	97.47867265823614	0.05739314114168762	32.71794571360491
4846	108.373	11.4262310070673	97.4682952212613	0.057394262038146224	32.72469864357676
4847	108.363	11.4259337440396	97.45792255654005	0.057422295633062705	32.74071031088783
4848	108.352	11.4256366164897	97.44755502196467	0.057522122448848446	32.74746515105925
4849	108.342	11.4253396243734	97.43719513930559	0.05753224304963607	32.76348033637774
4850	108.332	11.4250427676468	97.42683677406455	0.05752441852079695	32.77023708629244
4851	108.321	11.4247460462657	97.41648533338922	0.05758841384448955	32.78625578840276
4852	108.311	11.4244494601862	97.40613828988577	0.057616516443587486	32.793014447604655
4853	108.3	11.4241530093643	97.39579672241759	0.057644629950803335	32.80903666351075
4854	108.29	11.4238566937558	97.38545954651208	0.05769970710994202	32.81579723154363
4855	108.279	11.4235605133168	97.37512892213067	0.05774581994894949	32.83182295961314
4856	108.269	11.4232644680033	97.36480232307915	0.057747015575113546	32.83858543602089
4857	108.258	11.4229685577713	97.35448046752015	0.05776618997809538	32.854614673134826
4858	108.248	11.4226727825767	97.34416335265959	0.057821337099860017	32.86137905746119
4859	108.237	11.4223771423756	97.33385241685741	0.05787650599237621	32.877411801508615
4860	108.227	11.422081637124	97.32354621586599	0.05791370851234879	32.88417809329736
4861	108.217	11.4217862667779	97.31324546732091	0.05791493878447682	32.90021434097542
4862	108.206	11.4214910312933	97.3029480071685	0.057970162445813746	32.906982539770105
4863	108.196	11.4211959306263	97.29265815470524	0.05801640571711775	32.92302228842723
4864	108.185	11.4209009647329	97.28237122497482	0.05803566373597462	32.92979239377134
4865	108.175	11.4206061335691	97.27209081635878	0.0580819399387853	32.945835642065724
4866	108.165	11.420311437091	97.26181440536539	0.05808320653298515	32.952607653502945
4867	108.154	11.4200168752547	97.25154270941493	0.05813852024490442	32.968654398422665
4868	108.144	11.4197224480161	97.24127716551288	0.05819385571079025	32.975428315496515
4869	108.133	11.4194281553315	97.23101633080874	0.05819514536906283	32.99147855492222
4870	108.123	11.4191339971568	97.22075948279998	0.058250516243704024	32.99825437717626
4871	108.113	11.4188399734482	97.21050949758995	0.058305908019549144	33.014308108150885
4872	108.102	11.4185460841616	97.20026349339692	0.058316238666424575	33.02108583512854
4873	108.092	11.4182523292533	97.19002254695079	0.058344610680857056	33.037143054093804
4874	108.081	11.4179587086793	97.17978629566441	0.058409077545284065	33.04392268533823
4875	108.071	11.4176652223958	97.16955653517105	0.05847356962908494	33.05998339184308
4876	108.061	11.4173718703587	97.15933146394941	0.05846589327466395	33.06676492689782
4877	108.05	11.4170786525244	97.14911000044384	0.058494319595997754	33.082829116661784
4878	108.04	11.4167855688488	97.1388946591941	0.05856789677759701	33.089612555069955
4879	108.03	11.4164926192881	97.12868471794698	0.058569264247368115	33.10568022626306
4880	108.019	11.4161998037985	97.11847801680422	0.05859772902069676	33.11246556756789
4881	108.009	11.4159071223362	97.1082777885287	0.05866233821668531	33.12853671758022
4882	107.999	11.4156145748571	97.09808223275238	0.05871793919584259	33.13532396132485
4883	107.988	11.4153221613176	97.08789278423488	0.05873741230839581	33.15139858748433
4884	107.978	11.4150298816738	97.07770656509719	0.05876593419364768	33.158187733211854
4885	107.968	11.4147377358818	97.06752680674664	0.058848712220495675	33.174265833144176
4886	107.957	11.4144457238979	97.05735242810374	0.05880492340317442	33.181056880397634
4887	107.947	11.4141538456782	97.0471794747643	0.05886061155732511	33.197138450825555
4888	107.937	11.4138621011789	97.03701584709083	0.058943457481296486	33.2039313991478
4889	107.926	11.4135704903562	97.02685471709125	0.05893585633454052	33.22001643907506
4890	107.916	11.4132790131663	97.01669931470825	0.059054954526384866	33.22681128800921
4891	107.906	11.4129876695655	97.00655143224056	0.05910168268588163	33.242899791808085
4892	107.895	11.4126964595099	96.99640639862662	0.05905789237327653	33.24969654089657
4893	107.885	11.4124053829558	96.98626528870649	0.05909558616094746	33.26578851003485
4894	107.875	11.4121144398594	96.97613025374427	0.05915140926364859	33.27258715882088
4895	107.864	11.411823630177	96.9659998548951	0.05921631533098817	33.28868258802571
4896	107.854	11.4115329538648	96.95587588386586	0.0592540623888651	33.295483136051864
4897	107.844	11.411242410879	96.94575546662422	0.059273699864676746	33.31158202293569
4898	107.834	11.4109520011759	96.93564075365151	0.05932053912711215	33.31838446974454
4899	107.823	11.4106617247118	96.9255306655982	0.05935833097034641	33.334486812038804
4900	107.813	11.410371581443	96.91542591723028	0.059368931242297286	33.34129115717292
4901	107.803	11.4100815713257	96.90532471215215	0.05943396043864958	33.35739695182284
4902	107.792	11.4097916943163	96.89523099323611	0.059480868578930486	33.36420319482464
4903	107.782	11.4095019503709	96.88514009483421	0.05950057543772945	33.38031244034299
4904	107.772	11.409212339446	96.87505560064008	0.05954751643058325	33.38712058075505
4905	107.762	11.4089228614978	96.86497499759177	0.059612633787457965	33.403233273539
4906	107.751	11.4086335164826	96.85490150979133	0.059632376211786596	33.41004331090364
4907	107.741	11.4083443043569	96.84483011519633	0.0596793745212048	33.42615944873732
4908	107.731	11.4080552250768	96.83476690525566	0.05974455510478143	33.43297138259686
